"","timestamp","Asset_ID","Close"
"76",6,6,4.89973333333333
"77",6,8,55.085275
"78",6,7,3329.83571428571
"79",6,9,1.5027
"80",6,10,173.823714285714
"81",6,11,2760.7496
"82",6,14,0.103265
"83",6,13,0.312598
"84",6,12,259.9975
"85",7,4,2.27437033333333
"86",7,3,606.216
"87",7,1,407.767
"88",7,2,47197.9257142857
"89",7,5,0.23224975
"90",7,6,4.89322
"91",7,8,55.06088
"92",7,7,3325.97857142857
"93",7,9,1.4995
"94",7,10,173.581857142857
"95",7,11,2756.075575
"96",7,14,0.10316425
"97",7,13,0.312344
"98",7,12,259.82
"99",8,4,2.27314133333333
"100",8,3,605.5725
"101",8,1,407.64
"102",8,2,47188.6542857143
"103",8,5,0.23221425
"104",8,6,4.89088333333333
"105",8,8,55.009
"106",8,7,3323.17666666667
"107",8,9,1.4977
"108",8,10,173.75
"109",8,11,2754.02783333333
"110",8,14,0.1031368
"111",8,13,0.31194425
"112",8,12,259.295
"113",9,4,2.27132216666667
"114",9,3,605.334
"115",9,1,407.1985
"116",9,2,47159.3142857143
"117",9,5,0.2321275
"118",9,6,4.88356666666667
"119",9,8,54.994625
"120",9,7,3321.69142857143
"121",9,9,1.4957
"122",9,10,173.818
"123",9,11,2753.569625
"124",9,14,0.10304575
"125",9,13,0.3118542
"126",9,12,259.315
"127",10,4,2.26895616666667
"128",10,3,604.986666666667
"129",10,1,407.075
"130",10,2,47149.3985714286
"131",10,5,0.2320106
"132",10,6,4.8806
"133",10,8,54.8997
"134",10,7,3319.61571428571
"135",10,9,1.4938
"136",10,10,173.7808
"137",10,11,2751.801825
"138",10,14,0.102954666666667
"139",10,13,0.3116264
"140",10,12,258.845
"141",11,4,2.26740233333333
"142",11,3,604.51
"143",11,1,407.0205
"144",11,2,47131.3357142857
"145",11,5,0.2319282
"146",11,6,4.87854
"147",11,8,54.8734
"148",11,7,3318.92
"149",11,9,1.4918
"150",11,10,173.714
"151",11,11,2752.01576666667
"152",11,14,0.10294525
"153",11,13,0.3112042
"154",11,12,258.458
"155",12,4,2.26379816666667
"156",12,3,604.264
"157",12,1,406.382
"158",12,2,47092.1057142857
"159",12,5,0.2315335
"160",12,6,4.86516666666667
"161",12,8,54.82745
"162",12,7,3311.30857142857
"163",12,9,1.48965
"164",12,10,173.5075
"165",12,11,2748.022975
"166",12,14,0.1028206
"167",12,13,0.310734833333333
"168",12,12,258.014
"169",13,4,2.2637985
"170",13,3,604.075
"171",13,1,406.083
"172",13,2,47086.5671428571
"173",13,5,0.23138375
"174",13,6,4.86468333333333
"175",13,8,54.82328
"176",13,7,3308.54571428571
"177",13,9,1.4873
"178",13,10,173.531833333333
"179",13,11,2743.565075
"180",13,14,0.102814
"181",13,13,0.310902
"182",13,12,257.905
"183",14,4,2.26814366666667
"184",14,3,604.9125
"185",14,1,406.898
"186",14,2,47148.2128571429
"187",14,5,0.2316875
"188",14,6,4.88136
"189",14,8,54.94855
"190",14,7,3316.91
"191",14,9,1.49345
"192",14,10,173.868833333333
"193",14,11,2751.18606666667
"194",14,14,0.1029346
"195",14,13,0.3111734
"196",14,12,258.594
"197",15,4,2.27072733333333
"198",15,3,605.4825
"199",15,1,407.066
"200",15,2,47153.1985714286
"201",15,5,0.2317745
"202",15,6,4.8844
"203",15,8,54.94838
"204",15,7,3314.18571428571
"205",15,9,1.49395
"206",15,10,174.0866
"207",15,11,2752.85176666667
"208",15,14,0.1029282
"209",15,13,0.311156
"210",15,12,259.488
"211",16,4,2.2654046
"212",16,3,604.875
"213",16,1,406.792
"214",16,2,47092.4085689486
"215",16,5,0.2313436
"216",16,6,4.86718422
"217",16,8,54.81298
"218",16,7,3311.35
"219",16,9,1.4892
"220",16,10,173.869142857143
"221",16,11,2744.84346666667
"222",16,14,0.1028604
"223",16,13,0.31042475
"224",16,12,258.653333333333
"225",17,4,2.26403833333333
"226",17,3,603.498
"227",17,1,406.7545
"228",17,2,47091.8787206571
"229",17,5,0.23120225
"230",17,6,4.8595
"231",17,8,54.6670166666667
"232",17,7,3310.90833333333
"233",17,9,1.488
"234",17,10,173.603857142857
"235",17,11,2743.71673333333
"236",17,14,0.1027362
"237",17,13,0.310423
"238",17,12,258.373333333333
"239",18,4,2.264537
"240",18,3,604.45
"241",18,1,406.6985
"242",18,2,47087.2894558171
"243",18,5,0.2308678
"244",18,6,4.8634
"245",18,8,54.73485
"246",18,7,3310.45666666667
"247",18,9,1.4893
"248",18,10,173.6572
"249",18,11,2744.83126666667
"250",18,14,0.102704666666667
"251",18,13,0.310569571428571
"252",18,12,258.563333333333
"253",19,4,2.26201233333333
"254",19,3,604.1825
"255",19,1,406.4565
"256",19,2,47079.0742857143
"257",19,5,0.23092225
"258",19,6,4.85736
"259",19,8,54.7327666666667
"260",19,7,3309.28333333333
"261",19,9,1.4883
"262",19,10,173.654333333333
"263",19,11,2743.209
"264",19,14,0.102696
"265",19,13,0.31049125
"266",19,12,258.393333333333
"267",20,4,2.25783916666667
"268",20,3,603.312
"269",20,1,405.7555
"270",20,2,47055.5
"271",20,5,0.2303108
"272",20,6,4.81186666666667
"273",20,8,54.629
"274",20,7,3305.99142857143
"275",20,9,1.48515
"276",20,10,173.476571428571
"277",20,11,2738.113425
"278",20,14,0.102460566
"279",20,13,0.310067571428571
"280",20,12,257.782
"281",21,4,2.24262066666667
"282",21,3,597.706
"283",21,1,404.706
"284",21,2,46961.3271428571
"285",21,5,0.227961
"286",21,6,4.72916666666667
"287",21,8,54.3608666666667
"288",21,7,3298.79
"289",21,9,1.4733
"290",21,10,172.893857142857
"291",21,11,2728.73676
"292",21,14,0.101946098
"293",21,13,0.308269285714286
"294",21,12,257.012
"295",22,4,2.24086583333333
"296",22,3,598.462
"297",22,1,404.33
"298",22,2,46958.9275
"299",22,5,0.228311
"300",22,6,4.76705
"301",22,8,54.36226
"302",22,7,3298.68142857143
"303",22,9,1.47705
"304",22,10,172.807666666667
"305",22,11,2729.2651
"306",22,14,0.1019874
"307",22,13,0.308057571428571
"308",22,12,257.548
"309",23,4,2.21955716666667
"310",23,3,598.451666666667
"311",23,1,403.5
"312",23,2,46900.0061967338
"313",23,5,0.2272025
"314",23,6,4.74456666666667
"315",23,8,54.1334333333333
"316",23,7,3286.58857142857
"317",23,9,1.47095
"318",23,10,172.145714285714
"319",23,11,2719.32734285714
"320",23,14,0.1015954
"321",23,13,0.305749142857143
"322",23,12,256.802
"323",24,4,2.23280366666667
"324",24,3,600.14
"325",24,1,404.3415
"326",24,2,46960.0714285714
"327",24,5,0.2268916
"328",24,6,4.76803333333333
"329",24,8,54.3184333333333
"330",24,7,3293.14333333333
"331",24,9,1.4768
"332",24,10,172.545571428571
"333",24,11,2723.913
"334",24,14,0.101697382
"335",24,13,0.307068
"336",24,12,257.93
"337",25,4,2.22990916666667
"338",25,3,599.112
"339",25,1,403.577
"340",25,2,46913.8257142857
"341",25,5,0.2265008
"342",25,6,4.75146666666667
"343",25,8,54.24218
"344",25,7,3287.92428571429
"345",25,9,1.4713
"346",25,10,172.058428571429
"347",25,11,2723.77923333333
"348",25,14,0.101555222
"349",25,13,0.306222714285714
"350",25,12,257.8875
"351",26,4,2.22532233333333
"352",26,3,597.776666666667
"353",26,1,403.1715
"354",26,2,46903.1171428571
"355",26,5,0.2263072
"356",26,6,4.7464
"357",26,8,54.19214
"358",26,7,3284.75142857143
"359",26,9,1.46975
"360",26,10,171.815857142857
"361",26,11,2719.116
"362",26,14,0.1012555
"363",26,13,0.3056588
"364",26,12,257.705
"365",27,4,2.22349716666667
"366",27,3,597.898333333333
"367",27,1,403.276
"368",27,2,46885.41875
"369",27,5,0.22677975
"370",27,6,4.75530451833333
"371",27,8,54.1665666666667
"372",27,7,3276.38428571429
"373",27,9,1.4714
"374",27,10,171.818428571429
"375",27,11,2719.00116666667
"376",27,14,0.1012134
"377",27,13,0.306356857142857
"378",27,12,257.836
"379",28,4,2.231811
"380",28,3,599.44
"381",28,1,403.9525
"382",28,2,46966.5671428571
"383",28,5,0.2277062
"384",28,6,4.77415
"385",28,8,54.37406
"386",28,7,3284.74
"387",28,9,1.4742
"388",28,10,172.3145
"389",28,11,2728.896275
"390",28,14,0.10122225
"391",28,13,0.307158285714286
"392",28,12,258.93
"393",29,4,2.22734383333333
"394",29,3,597.955
"395",29,1,403.352
"396",29,2,46929.5628571429
"397",29,5,0.2272996
"398",29,6,4.76328333333333
"399",29,8,54.27174
"400",29,7,3280.74
"401",29,9,1.46965
"402",29,10,171.976285714286
"403",29,11,2719.94506
"404",29,14,0.100958
"405",29,13,0.306480428571429
"406",29,12,258.946
"407",30,4,2.220296
"408",30,3,596.696
"409",30,1,402.4775
"410",30,2,46847.3871428571
"411",30,5,0.22614875
"412",30,6,4.75838333333333
"413",30,8,54.15824
"414",30,7,3272.99571428571
"415",30,9,1.46665
"416",30,10,171.600142857143
"417",30,11,2711.08196
"418",30,14,0.1004832
"419",30,13,0.305828428571429
"420",30,12,258.39
"421",31,4,2.22052983333333
"422",31,3,596.6
"423",31,1,402.2125
"424",31,2,46839.3342857143
"425",31,5,0.2257872
"426",31,6,4.76133333333333
"427",31,8,54.1453
"428",31,7,3272.17142857143
"429",31,9,1.4668
"430",31,10,171.644142857143
"431",31,11,2709.05585
"432",31,14,0.1002428
"433",31,13,0.305823285714286
"434",31,12,258.2375
"435",32,4,2.22123916666667
"436",32,3,596.728
"437",32,1,402.3325
"438",32,2,46861.8314285714
"439",32,5,0.2259938
"440",32,6,4.76315
"441",32,8,54.18176
"442",32,7,3273.61857142857
"443",32,9,1.46835
"444",32,10,171.693142857143
"445",32,11,2711.5103
"446",32,14,0.10027875
"447",32,13,0.305996571428571
"448",32,12,258.196666666667
"449",33,4,2.22539316666667
"450",33,3,597.745
"451",33,1,402.9065
"452",33,2,46911.51
"453",33,5,0.227116
"454",33,6,4.77745
"455",33,8,54.303675
"456",33,7,3279.47714285714
"457",33,9,1.47345
"458",33,10,172.172833333333
"459",33,11,2716.17533333333
"460",33,14,0.100611816
"461",33,13,0.306868142857143
"462",33,12,258.82
"463",34,4,2.23007583333333
"464",34,3,598.608
"465",34,1,403.437
"466",34,2,46957.2114285714
"467",34,5,0.228163
"468",34,6,4.7843
"469",34,8,54.39134
"470",34,7,3287.54857142857
"471",34,9,1.4748
"472",34,10,172.343
"473",34,11,2718.845325
"474",34,14,0.1006875
"475",34,13,0.307116857142857
"476",34,12,258.9325
"477",35,4,2.219975
"478",35,3,596.361666666667
"479",35,1,402.3165
"480",35,2,46886.9575
"481",35,5,0.227264
"482",35,6,4.76665
"483",35,8,54.24052
"484",35,7,3278.07571428571
"485",35,9,1.4711
"486",35,10,171.7865
"487",35,11,2710.6998
"488",35,14,0.100404
"489",35,13,0.306520333333333
"490",35,12,258.1325
"491",36,4,2.22342883333333
"492",36,3,596.686666666667
"493",36,1,402.516
"494",36,2,46900.3614285714
"495",36,5,0.2272606
"496",36,6,4.7784
"497",36,8,54.2293
"498",36,7,3277.66142857143
"499",36,9,1.4729
"500",36,10,171.8778
"501",36,11,2710.66146666667
"502",36,14,0.1004228
"503",36,13,0.306911142857143
"504",36,12,258.29
"505",37,4,2.22020016666667
"506",37,3,597.881666666667
"507",37,1,402.482
"508",37,2,46907.94
"509",37,5,0.227306
"510",37,6,4.77973077833333
"511",37,8,54.25534
"512",37,7,3280.83
"513",37,9,1.4728
"514",37,10,171.936
"515",37,11,2711.1432
"516",37,14,0.100430594
"517",37,13,0.306881857142857
"518",37,12,259.102
"519",38,4,2.22827566666667
"520",38,3,599.33
"521",38,1,403.109
"522",38,2,46959.4757142857
"523",38,5,0.22793025
"524",38,6,4.78300440166667
"525",38,8,54.361125
"526",38,7,3286.71714285714
"527",38,9,1.4798
"528",38,10,172.450142857143
"529",38,11,2717.5163
"530",38,14,0.1006238
"531",38,13,0.3076645
"532",38,12,259.434
"533",39,4,2.23405466666667
"534",39,3,599.974
"535",39,1,403.9265
"536",39,2,47045.4642857143
"537",39,5,0.228524
"538",39,6,4.79406666666667
"539",39,8,54.45962
"540",39,7,3289.74
"541",39,9,1.48285
"542",39,10,172.811714285714
"543",39,11,2722.4124
"544",39,14,0.10084175
"545",39,13,0.308294
"546",39,12,259.59
"547",40,4,2.2324905
"548",40,3,599.728
"549",40,1,403.7875
"550",40,2,47008.9457142857
"551",40,5,0.227969
"552",40,6,4.78536
"553",40,8,54.4108
"554",40,7,3287.53428571429
"555",40,9,1.48115
"556",40,10,172.654142857143
"557",40,11,2722.350775
"558",40,14,0.10082425
"559",40,13,0.307926428571428
"560",40,12,259.67
"561",41,4,2.22936116666667
"562",41,3,599.686
"563",41,1,403.9235
"564",41,2,47041.5671428571
"565",41,5,0.22831025
"566",41,6,4.7878
"567",41,8,54.4389333333333
"568",41,7,3287.22428571429
"569",41,9,1.4803
"570",41,10,172.469571428571
"571",41,11,2721.47703333333
"572",41,14,0.10089175
"573",41,13,0.307974
"574",41,12,259.54
"575",42,4,2.23041966666667
"576",42,3,599.562
"577",42,1,404.173
"578",42,2,47036.4628571429
"579",42,5,0.22828075
"580",42,6,4.78711107
"581",42,8,54.43095
"582",42,7,3286.47714285714
"583",42,9,1.48075
"584",42,10,172.130428571429
"585",42,11,2721.4523
"586",42,14,0.1008556
"587",42,13,0.3080352
"588",42,12,259.47
"589",43,4,2.22803366666667
"590",43,3,598.68
"591",43,1,404.0345
"592",43,2,47014.2514285714
"593",43,5,0.228357
"594",43,6,4.78146
"595",43,8,54.4172
"596",43,7,3284.56142857143
"597",43,9,1.4779
"598",43,10,172.074833333333
"599",43,11,2718.7207
"600",43,14,0.1008812
"601",43,13,0.3079595
"602",43,12,259.2975
"603",44,4,2.23068516666667
"604",44,3,599.02
"605",44,1,404.392
"606",44,2,47035.4371428571
"607",44,5,0.228333
"608",44,6,4.77948
"609",44,8,54.472275
"610",44,7,3287.90666666667
"611",44,9,1.47915
"612",44,10,172.141666666667
"613",44,11,2719.9291
"614",44,14,0.1008744
"615",44,13,0.308032833333333
"616",44,12,259.455
"617",45,4,2.22402766666667
"618",45,3,598.242
"619",45,1,403.5705
"620",45,2,46990.5128571429
"621",45,5,0.2280115
"622",45,6,4.768
"623",45,8,54.3573666666667
"624",45,7,3283.97714285714
"625",45,9,1.47535
"626",45,10,171.965
"627",45,11,2715.119775
"628",45,14,0.1007565
"629",45,13,0.307654
"630",45,12,258.6125
"631",46,4,2.2247885
"632",46,3,598.504
"633",46,1,403.376
"634",46,2,46998.2785714286
"635",46,5,0.228385
"636",46,6,4.76591666666667
"637",46,8,54.38775
"638",46,7,3286.16142857143
"639",46,9,1.4774
"640",46,10,172.022714285714
"641",46,11,2718.95126666667
"642",46,14,0.1007346
"643",46,13,0.3073938
"644",46,12,259.66
"645",47,4,2.22645716666667
"646",47,3,599.45
"647",47,1,403.617
"648",47,2,46974.7985714286
"649",47,5,0.228388
"650",47,6,4.77566666666667
"651",47,8,54.404725
"652",47,7,3286.64714285714
"653",47,9,1.477
"654",47,10,172.722285714286
"655",47,11,2717.5352
"656",47,14,0.1007095
"657",47,13,0.3072995
"658",47,12,259.676
"659",48,4,2.22433716666667
"660",48,3,598.545
"661",48,1,403.451
"662",48,2,46959.8317766386
"663",48,5,0.22819725
"664",48,6,4.7705
"665",48,8,54.3056666666667
"666",48,7,3285.48142857143
"667",48,9,1.47605
"668",48,10,172.418833333333
"669",48,11,2715.60455
"670",48,14,0.100635
"671",48,13,0.30665375
"672",48,12,259.4925
"673",49,4,2.221927
"674",49,3,597.638
"675",49,1,402.8715
"676",49,2,46934.965
"677",49,5,0.22785
"678",49,6,4.76553333333333
"679",49,8,54.20736
"680",49,7,3282.75142857143
"681",49,9,1.4726
"682",49,10,171.952
"683",49,11,2713.8954
"684",49,14,0.1005992
"685",49,13,0.306173
"686",49,12,259.3375
"687",50,4,2.21961133333333
"688",50,3,597.3
"689",50,1,402.4655
"690",50,2,46903.6
"691",50,5,0.22766875
"692",50,6,4.76811666666667
"693",50,8,54.11085
"694",50,7,3279.86714285714
"695",50,9,1.47075
"696",50,10,171.772142857143
"697",50,11,2711.32403333333
"698",50,14,0.1005006
"699",50,13,0.305872166666667
"700",50,12,259.266666666667
"701",51,4,2.2152095
"702",51,3,596.752
"703",51,1,402.4055
"704",51,2,46874.7428571429
"705",51,5,0.22747225
"706",51,6,4.75738333333333
"707",51,8,54.099275
"708",51,7,3277.01857142857
"709",51,9,1.4716
"710",51,10,171.643333333333
"711",51,11,2709.05285
"712",51,14,0.10034925
"713",51,13,0.305758857142857
"714",51,12,259.08
"715",52,4,2.21531583333333
"716",52,3,597.194
"717",52,1,402.738
"718",52,2,46893.0842857143
"719",52,5,0.227619
"720",52,6,4.763276696
"721",52,8,54.18808
"722",52,7,3278.68333333333
"723",52,9,1.4752
"724",52,10,171.788142857143
"725",52,11,2713.23073333333
"726",52,14,0.1004112
"727",52,13,0.306013
"728",52,12,258.706
"729",53,4,2.22017316666667
"730",53,3,598.14
"731",53,1,403.17
"732",53,2,46948.5428571429
"733",53,5,0.22794475
"734",53,6,4.76526
"735",53,8,54.24438
"736",53,7,3282.06285714286
"737",53,9,1.4796
"738",53,10,172.247
"739",53,11,2718.261025
"740",53,14,0.100549
"741",53,13,0.306413
"742",53,12,258.862
"743",54,4,2.22085216666667
"744",54,3,598.134
"745",54,1,403.232
"746",54,2,46940.2983333333
"747",54,5,0.2279885
"748",54,6,4.76716
"749",54,8,54.24488
"750",54,7,3283.76666666667
"751",54,9,1.4796
"752",54,10,172.285833333333
"753",54,11,2718.3461
"754",54,14,0.100603258
"755",54,13,0.306362428571429
"756",54,12,258.983333333333
"757",55,4,2.21387083333333
"758",55,3,597.5225
"759",55,1,402.615
"760",55,2,46892.1153033643
"761",55,5,0.2273915
"762",55,6,4.75846
"763",55,8,54.17568
"764",55,7,3279.40571428571
"765",55,9,1.47395
"766",55,10,172.268
"767",55,11,2716.2844
"768",55,14,0.100421658
"769",55,13,0.305956142857143
"770",55,12,258.94
"771",56,4,2.2257785
"772",56,3,599.62
"773",56,1,403.8665
"774",56,2,46971.0742857143
"775",56,5,0.22842625
"776",56,6,4.78306149833333
"777",56,8,54.3718
"778",56,7,3288.70428571429
"779",56,9,1.48195
"780",56,10,172.9222
"781",56,11,2724.5893
"782",56,14,0.100756
"783",56,13,0.306714142857143
"784",56,12,259.43
"785",57,4,2.21841666666667
"786",57,3,598.463333333333
"787",57,1,402.969
"788",57,2,46938.7371428571
"789",57,5,0.2280606
"790",57,6,4.76971666666667
"791",57,8,54.28156
"792",57,7,3282.43285714286
"793",57,9,1.47885
"794",57,10,172.495142857143
"795",57,11,2718.9896
"796",57,14,0.100613
"797",57,13,0.306322
"798",57,12,259.236
"799",58,4,2.21922266666667
"800",58,3,597.611666666667
"801",58,1,402.8405
"802",58,2,46928.9027149571
"803",58,5,0.2279122
"804",58,6,4.75908
"805",58,8,54.20265
"806",58,7,3279.05
"807",58,9,1.47905
"808",58,10,172.292
"809",58,11,2716.0545
"810",58,14,0.1005256
"811",58,13,0.306141714285714
"812",58,12,258.892
"813",59,4,2.22593316666667
"814",59,3,598.308
"815",59,1,403.696
"816",59,2,46990.84
"817",59,5,0.22860725
"818",59,6,4.76708
"819",59,8,54.36986
"820",59,7,3283.77833333333
"821",59,9,1.4816
"822",59,10,172.640333333333
"823",59,11,2721.901825
"824",59,14,0.1007376
"825",59,13,0.307072
"826",59,12,259.1125
"827",60,4,2.21891916666667
"828",60,3,597.01
"829",60,1,402.4765
"830",60,2,46940.38
"831",60,5,0.227914
"832",60,6,4.7482
"833",60,8,54.22932
"834",60,7,3278.28571428571
"835",60,9,1.47715
"836",60,10,172.17
"837",60,11,2710.70892
"838",60,14,0.1004652
"839",60,13,0.305954333333333
"840",60,12,258.5575
"841",61,4,2.2204825
"842",61,3,597.383333333333
"843",61,1,402.773
"844",61,2,46965.2357142857
"845",61,5,0.22801025
"846",61,6,4.75506
"847",61,8,54.2725
"848",61,7,3279.66857142857
"849",61,9,1.47785
"850",61,10,171.941571428571
"851",61,11,2714.497
"852",61,14,0.1004778
"853",61,13,0.306527285714286
"854",61,12,258.6325
"855",62,4,2.22189733333333
"856",62,3,597.568
"857",62,1,403.0355
"858",62,2,46980.55375
"859",62,5,0.2281975
"860",62,6,4.75498333333333
"861",62,8,54.29328
"862",62,7,3283.62571428571
"863",62,9,1.48065
"864",62,10,171.758
"865",62,11,2716.1962
"866",62,14,0.1004628
"867",62,13,0.306456285714286
"868",62,12,258.56
"869",63,4,2.2301365
"870",63,3,599.64
"871",63,1,404.093
"872",63,2,47052.2585714286
"873",63,5,0.22872075
"874",63,6,4.77513333333333
"875",63,8,54.43232
"876",63,7,3292.77571428571
"877",63,9,1.48515
"878",63,10,172.157857142857
"879",63,11,2722.0925
"880",63,14,0.100778333333333
"881",63,13,0.307105142857143
"882",63,12,258.9325
"883",64,4,2.23084216666667
"884",64,3,599.725
"885",64,1,404.0985
"886",64,2,47048.7557142857
"887",64,5,0.2287745
"888",64,6,4.77666666666667
"889",64,8,54.44268
"890",64,7,3292.50142857143
"891",64,9,1.4851
"892",64,10,172.249
"893",64,11,2725.21453333333
"894",64,14,0.10079275
"895",64,13,0.3076214
"896",64,12,259.146666666667
"897",65,4,2.23735033333333
"898",65,3,600.045
"899",65,1,404.885
"900",65,2,47100.34875
"901",65,5,0.229222
"902",65,6,4.79341666666667
"903",65,8,54.54016
"904",65,7,3299.15142857143
"905",65,9,1.488
"906",65,10,172.489166666667
"907",65,11,2729.5055
"908",65,14,0.100998
"909",65,13,0.3080815
"910",65,12,259.4375
"911",66,4,2.23644716666667
"912",66,3,599.995
"913",66,1,404.7685
"914",66,2,47089.54125
"915",66,5,0.2292745
"916",66,6,4.79721666666667
"917",66,8,54.534125
"918",66,7,3297.85571428571
"919",66,9,1.488
"920",66,10,172.470857142857
"921",66,11,2730.782
"922",66,14,0.1010264
"923",66,13,0.307933
"924",66,12,259.44
"925",67,4,2.23585216666667
"926",67,3,599.884
"927",67,1,404.7175
"928",67,2,47081.8557142857
"929",67,5,0.22951225
"930",67,6,4.79122194666667
"931",67,8,54.54802
"932",67,7,3298.89772140667
"933",67,9,1.48765
"934",67,10,172.3795
"935",67,11,2732.1314
"936",67,14,0.10099825
"937",67,13,0.3078536
"938",67,12,259.306666666667
"939",68,4,2.237856
"940",68,3,600.036
"941",68,1,405.085
"942",68,2,47099.57
"943",68,5,0.2295335
"944",68,6,4.79242
"945",68,8,54.5812
"946",68,7,3303.36428571429
"947",68,9,1.4884
"948",68,10,172.5035
"949",68,11,2738.661775
"950",68,14,0.1010198
"951",68,13,0.307999666666667
"952",68,12,259.446666666667
"953",69,4,2.23777133333333
"954",69,3,599.943333333333
"955",69,1,405.0215
"956",69,2,47096.8043013057
"957",69,5,0.2294722
"958",69,6,4.7922
"959",69,8,54.57162
"960",69,7,3302.44
"961",69,9,1.48755
"962",69,10,172.509833333333
"963",69,11,2737.4596
"964",69,14,0.101021
"965",69,13,0.3075034
"966",69,12,259.21
"967",70,4,2.2362692
"968",70,3,599.864
"969",70,1,404.7845
"970",70,2,47071.5314285714
"971",70,5,0.22926825
"972",70,6,4.77518
"973",70,8,54.50865
"974",70,7,3300.45857142857
"975",70,9,1.4891
"976",70,10,172.3906
"977",70,11,2734.345
"978",70,14,0.10096425
"979",70,13,0.3073775
"980",70,12,259.146666666667
"981",71,4,2.23382833333333
"982",71,3,599.31
"983",71,1,404.276
"984",71,2,47047.0585714286
"985",71,5,0.22908975
"986",71,6,4.77472
"987",71,8,54.50176
"988",71,7,3296.51
"989",71,9,1.48425
"990",71,10,172.277142857143
"991",71,11,2728.86425
"992",71,14,0.10083525
"993",71,13,0.3070222
"994",71,12,258.856666666667
"995",72,4,2.23300716666667
"996",72,3,598.905
"997",72,1,404.4115
"998",72,2,47034.29
"999",72,5,0.22898425
"1000",72,6,4.77608333333333
"1001",72,8,54.50158
"1002",72,7,3296.26571428571
"1003",72,9,1.48215
"1004",72,10,172.132666666667
"1005",72,11,2727.82
"1006",72,14,0.100776
"1007",72,13,0.306991
"1008",72,12,258.73
"1009",73,4,2.233235
"1010",73,3,598.656
"1011",73,1,404.3775
"1012",73,2,47032.8166666667
"1013",73,5,0.228904
"1014",73,6,4.76866666666667
"1015",73,8,54.487675
"1016",73,7,3295.82714285714
"1017",73,9,1.4832
"1018",73,10,172.1222
"1019",73,11,2727.009
"1020",73,14,0.100773
"1021",73,13,0.307012571428571
"1022",73,12,258.635
"1023",74,4,2.23479483333333
"1024",74,3,598.888
"1025",74,1,404.7155
"1026",74,2,47046.1971428571
"1027",74,5,0.22921025
"1028",74,6,4.77632
"1029",74,8,54.55505
"1030",74,7,3297.97857142857
"1031",74,9,1.48445
"1032",74,10,172.2198
"1033",74,11,2730.32445
"1034",74,14,0.100829
"1035",74,13,0.30701875
"1036",74,12,258.665
"1037",75,4,2.23908583333333
"1038",75,3,599.934
"1039",75,1,405.3685
"1040",75,2,47097.4916596871
"1041",75,5,0.22956375
"1042",75,6,4.78366666666667
"1043",75,8,54.6513
"1044",75,7,3303.545
"1045",75,9,1.48855
"1046",75,10,172.643833333333
"1047",75,11,2736.99166666667
"1048",75,14,0.100999
"1049",75,13,0.3076288
"1050",75,12,259.012
"1051",76,4,2.24034383333333
"1052",76,3,600.038
"1053",76,1,405.3315
"1054",76,2,47089.7485714286
"1055",76,5,0.22964325
"1056",76,6,4.78726666666667
"1057",76,8,54.6436
"1058",76,7,3304.52833333333
"1059",76,9,1.49115
"1060",76,10,172.679285714286
"1061",76,11,2738.1268
"1062",76,14,0.10102675
"1063",76,13,0.3077535
"1064",76,12,258.94
"1065",77,4,2.2396094
"1066",77,3,599.925
"1067",77,1,405.5265
"1068",77,2,47081.52
"1069",77,5,0.229561
"1070",77,6,4.78815
